"workload_id","dataset","algorithm","parameter_group","record_count","build_time_s","build_time_min_s","build_time_max_s","data_load_s","insert_time_s","index_time_s","index_size","data_size","memory","memory_unit","status","source","source_path","notes"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:600","10","491.21735978126526","491.21735978126526","491.21735978126526",,"491.21735739707947","0.000002384185791015625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:800","10","508.57263827323914","508.57263827323914","508.57263827323914",,"508.57263588905334","0.000002384185791015625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:120","10","505.02077054977417","505.02077054977417","505.02077054977417",,"505.0207676887512","0.00000286102294921875","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:120","10","526.6203439235687","526.6203439235687","526.6203439235687",,"526.6203413009644","0.0000026226043701171875","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:150","10","499.6859595775604","499.6859595775604","499.6859595775604",,"499.68595457077026","0.0000050067901611328125","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:150","10","495.4615161418915","495.4615161418915","495.4615161418915",,"495.46151185035706","0.000004291534423828125","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:100","10","514.1156060695648","514.1156060695648","514.1156060695648",,"514.1156022548676","0.000003814697265625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:100","10","530.4604518413544","530.4604518413544","530.4604518413544",,"530.4604496955872","0.0000021457672119140625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:200","10","496.18114137649536","496.18114137649536","496.18114137649536",,"496.18113684654236","0.0000045299530029296875","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:150","10","522.4596982002258","522.4596982002258","522.4596982002258",,"522.4596927165985","0.0000054836273193359375","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:100","10","492.0096068382263","492.0096068382263","492.0096068382263",,"492.00960302352905","0.000003814697265625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:500","10","526.6203439235687","526.6203439235687","526.6203439235687",,"526.6203413009644","0.0000026226043701171875","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:800","10","507.57681155204773","507.57681155204773","507.57681155204773",,"507.57680892944336","0.0000026226043701171875","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:200","10","512.4754981994629","512.4754981994629","512.4754981994629",,"512.4754960536957","0.0000021457672119140625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:120","10","513.2627806663513","513.2627806663513","513.2627806663513",,"513.2627773284912","0.000003337860107421875","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:500","10","501.60913920402527","501.60913920402527","501.60913920402527",,"501.6091356277466","0.0000035762786865234375","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:600","10","495.02615332603455","495.02615332603455","495.02615332603455",,"495.02614998817444","0.000003337860107421875","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:200","10","510.6017918586731","510.6017918586731","510.6017918586731",,"510.60178899765015","0.00000286102294921875","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:500","10","558.7754464149475","558.7754464149475","558.7754464149475",,"558.7754445075989","0.0000019073486328125","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:100","10","520.3838806152344","520.3838806152344","520.3838806152344",,"520.3838784694672","0.0000021457672119140625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:600","10","507.35118293762207","507.35118293762207","507.35118293762207",,"507.35118103027344","0.0000019073486328125","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:120","10","510.6017918586731","510.6017918586731","510.6017918586731",,"510.60178899765015","0.00000286102294921875","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:800","10","499.6720817089081","499.6720817089081","499.6720817089081",,"499.6720781326294","0.0000035762786865234375","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:800","10","492.4213535785675","492.4213535785675","492.4213535785675",,"492.42135190963745","0.0000016689300537109375","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:500","10","492.38406586647034","492.38406586647034","492.38406586647034",,"492.3840639591217","0.0000019073486328125","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:800","10","518.618814945221","518.618814945221","518.618814945221",,"518.6188097000122","0.000005245208740234375","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:120","10","500.5883436203003","500.5883436203003","500.5883436203003",,"500.5883421897888","0.000001430511474609375","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:800","10","528.0341665744781","528.0341665744781","528.0341665744781",,"528.034161567688","0.0000050067901611328125","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:120","10","498.8930642604828","498.8930642604828","498.8930642604828",,"498.89306139945984","0.00000286102294921875","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:150","10","528.7630839347839","528.7630839347839","528.7630839347839",,"528.7630817890167","0.0000021457672119140625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:150","10","513.2627806663513","513.2627806663513","513.2627806663513",,"513.2627773284912","0.000003337860107421875","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:120","10","501.51701378822327","501.51701378822327","501.51701378822327",,"501.5170090198517","0.00000476837158203125","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:800","10","500.97610878944397","500.97610878944397","500.97610878944397",,"500.9761047363281","0.0000040531158447265625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:150","10","490.3999412059784","490.3999412059784","490.3999412059784",,"490.399938583374","0.0000026226043701171875","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:120","10","511.6607246398926","511.6607246398926","511.6607246398926",,"511.6607210636139","0.0000035762786865234375","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:600","10","558.7754464149475","558.7754464149475","558.7754464149475",,"558.7754445075989","0.0000019073486328125","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:500","10","537.6287186145782","537.6287186145782","537.6287186145782",,"537.6287152767181","0.000003337860107421875","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:500","10","492.4213535785675","492.4213535785675","492.4213535785675",,"492.42135190963745","0.0000016689300537109375","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:500","10","528.7630839347839","528.7630839347839","528.7630839347839",,"528.7630817890167","0.0000021457672119140625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:200","10","528.7630839347839","528.7630839347839","528.7630839347839",,"528.7630817890167","0.0000021457672119140625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:800","10","498.2170479297638","498.2170479297638","498.2170479297638",,"498.2170431613922","0.00000476837158203125","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:100","10","499.6859595775604","499.6859595775604","499.6859595775604",,"499.68595457077026","0.0000050067901611328125","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:500","10","494.8677411079407","494.8677411079407","494.8677411079407",,"494.86773896217346","0.0000021457672119140625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:200","10","495.4615161418915","495.4615161418915","495.4615161418915",,"495.46151185035706","0.000004291534423828125","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:600","10","499.6646957397461","499.6646957397461","499.6646957397461",,"499.6646935939789","0.0000021457672119140625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:800","10","551.7968876361847","551.7968876361847","551.7968876361847",,"551.7968852519989","0.000002384185791015625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:150","10","503.3002965450287","503.3002965450287","503.3002965450287",,"503.3002917766571","0.00000476837158203125","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:500","10","496.81068181991577","496.81068181991577","496.81068181991577",,"496.81067967414856","0.0000021457672119140625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:600","10","520.9017932415009","520.9017932415009","520.9017932415009",,"520.9017915725708","0.0000016689300537109375","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:100","10","532.4972107410431","532.4972107410431","532.4972107410431",,"532.4972083568573","0.000002384185791015625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:120","10","522.4596982002258","522.4596982002258","522.4596982002258",,"522.4596927165985","0.0000054836273193359375","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:600","10","495.2018301486969","495.2018301486969","495.2018301486969",,"495.2018117904663","0.000018358230590820312","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:500","10","493.20600485801697","493.20600485801697","493.20600485801697",,"493.2060012817383","0.0000035762786865234375","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:800","10","501.41008043289185","501.41008043289185","501.41008043289185",,"501.4100754261017","0.0000050067901611328125","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:600","10","514.1156060695648","514.1156060695648","514.1156060695648",,"514.1156022548676","0.000003814697265625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:500","10","500.8923842906952","500.8923842906952","500.8923842906952",,"500.89238023757935","0.0000040531158447265625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:800","10","513.8246445655823","513.8246445655823","513.8246445655823",,"513.8246400356293","0.0000045299530029296875","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:800","10","542.5978105068207","542.5978105068207","542.5978105068207",,"542.5978064537048","0.0000040531158447265625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:800","10","499.39055466651917","499.39055466651917","499.39055466651917",,"499.39055252075195","0.0000021457672119140625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:100","10","503.88028931617737","503.88028931617737","503.88028931617737",,"503.88028717041016","0.0000021457672119140625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:500","10","491.5623948574066","491.5623948574066","491.5623948574066",,"491.5623896121979","0.000005245208740234375","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:800","10","520.629950761795","520.629950761795","520.629950761795",,"520.6299481391907","0.0000026226043701171875","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:800","10","495.33862566947937","495.33862566947937","495.33862566947937",,"495.3386232852936","0.000002384185791015625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:600","10","526.6203439235687","526.6203439235687","526.6203439235687",,"526.6203413009644","0.0000026226043701171875","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:150","10","509.60312819480896","509.60312819480896","509.60312819480896",,"509.60312604904175","0.0000021457672119140625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:500","10","497.4964973926544","497.4964973926544","497.4964973926544",,"497.4964792728424","0.00001811981201171875","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:120","10","512.9211184978485","512.9211184978485","512.9211184978485",,"512.9211137294769","0.00000476837158203125","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:100","10","544.6772966384888","544.6772966384888","544.6772966384888",,"544.6772916316986","0.0000050067901611328125","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:200","10","496.9003462791443","496.9003462791443","496.9003462791443",,"496.9003436565399","0.0000026226043701171875","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:150","10","520.3838806152344","520.3838806152344","520.3838806152344",,"520.3838784694672","0.0000021457672119140625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:500","10","489.5306122303009","489.5306122303009","489.5306122303009",,"489.53060960769653","0.0000026226043701171875","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:500, efSearch:100","10","551.7968876361847","551.7968876361847","551.7968876361847",,"551.7968852519989","0.000002384185791015625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:200","10","495.2018301486969","495.2018301486969","495.2018301486969",,"495.2018117904663","0.000018358230590820312","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
"W2","cc_news-384-euclidean-filter","elasticsearch-hnsw","Elasticsearch HNSW metric:euclidean, nlinks:32, efConstruction:200, efSearch:100","10","523.8850741386414","523.8850741386414","523.8850741386414",,"523.8850717544556","0.000002384185791015625","0","0","","","csv_build_search","local CSV: bvb数据/151+153.csv","<local_workspace>\bvb数据\151+153.csv","exact target dataset row; retained as source observation"
